year,location,rainfall,temperature,soil type,humidity,crops,season,pest,outbreak
2013,Hassan,3105.0,43.0,Gravelly sand,55.0,Tea,Rabi,Tea Mosquito Bug,High
2014,Hassan,236.0,27.0,Loam,56.0,Tea,Rabi,Tea Mosquito Bug,Low
2015,Hassan,236.0,27.0,Loam,54.0,Tea,Rabi,Tea Mosquito Bug,Low
2016,Hassan,2903.1,27.0,Loam,58.0,Tea,Rabi,Tea Mosquito Bug,Medium
2017,Hassan,2903.1,27.0,Loam,58.0,Tea,Rabi,Tea Mosquito Bug,Medium
2018,Hassan,2903.1,27.0,Loam,59.0,Tea,Rabi,Tea Mosquito Bug,Medium
2011,Hassan,2996.6,27.0,Loam,50.0,Tea,Rabi,Tea Mosquito Bug,Medium
2012,Hassan,2996.6,27.2,Loam,54.0,Tea,Rabi,Tea Mosquito Bug,Medium
2013,Hassan,2996.6,27.2,Loam,53.0,Tea,Rabi,Tea Mosquito Bug,Medium
2014,Hassan,3522.8,27.2,Loam,52.0,Tea,Rabi,Tea Mosquito Bug,High
2015,Hassan,3522.8,27.0,Loam,51.0,Tea,Rabi,Tea Mosquito Bug,High
2016,Hassan,3522.8,27.0,Loam,57.0,Tea,Rabi,Tea Mosquito Bug,High
2017,Hassan,2903.1,27.0,Loam,57.0,Tea,Rabi,Tea Mosquito Bug,Medium
2018,Hassan,2903.1,27.0,Loam,60.0,Tea,Rabi,Tea Mosquito Bug,Medium
2004,Hassan,2903.1,27.0,Loam,57.0,Paddy,Rabi,Stem Borer,Medium
2005,Hassan,2996.6,27.0,Loam,57.0,Paddy,Rabi,Stem Borer,Medium
2006,Hassan,2996.6,27.2,Loam,54.0,Paddy,Rabi,Stem Borer,Medium
2007,Hassan,2996.6,27.2,Loam,54.5,Paddy,Rabi,Stem Borer,Medium
2008,Hassan,3522.8,27.2,Loam,56.6,Paddy,Rabi,Stem Borer,High
2009,Hassan,3522.8,27.1,Loam,55.5,Paddy,Rabi,Stem Borer,High
2010,Hassan,3522.8,27.1,Loam,58.5,Paddy,Rabi,Stem Borer,High
2011,Hassan,3729.8,27.1,Loam,59.5,Paddy,Rabi,Stem Borer,High
2012,Hassan,3729.8,26.8,Loam,55.0,Paddy,Rabi,Stem Borer,High
2013,Hassan,3729.8,26.8,Loam,53.0,Paddy,Rabi,Stem Borer,High
2014,Hassan,2746.2,26.8,Loam,53.5,Paddy,Rabi,Stem Borer,Medium
2015,Hassan,2746.2,37.0,Well drained,52.5,Paddy,Rabi,Stem Borer,Medium
2016,Hassan,2746.2,37.0,Well drained,56.0,Paddy,Rabi,Stem Borer,Medium
2017,Hassan,3360.0,37.0,Well drained,57.0,Paddy,Rabi,Stem Borer,High
2018,Hassan,3360.0,38.0,Well drained,57.5,Paddy,Rabi,Stem Borer,High
2004,Hassan,3360.0,38.0,Well drained,57.0,Groundnut,Rabi,Leaf Miner,High
2005,Hassan,3605.4,38.0,Well drained,55.0,Groundnut,Rabi,Leaf Miner,High
2012,Hassan,3605.4,39.0,Well drained,56.0,Groundnut,Rabi,Leaf Miner,High
2013,Hassan,3605.4,39.0,Well drained,54.0,Groundnut,Rabi,Leaf Miner,High
2014,Hassan,3512.4,39.0,Well drained,58.0,Groundnut,Rabi,Leaf Miner,High
2015,Hassan,3512.4,40.0,Well drained,58.0,Groundnut,Rabi,Leaf Miner,High
2016,Hassan,3512.4,40.0,Well drained,59.0,Groundnut,Rabi,Leaf Miner,High
2017,Hassan,3296.0,40.0,Well drained,50.0,Groundnut,Rabi,Leaf Miner,High
2018,Hassan,3296.0,41.0,Well drained,54.0,Groundnut,Rabi,Leaf Miner,High
2004,Hassan,3296.0,41.0,Well drained,53.0,Groundnut,Rabi,Leaf Miner,High
2005,Hassan,3550.0,41.0,Well drained,52.0,Groundnut,Rabi,Leaf Miner,High
2006,Hassan,3550.0,42.0,Well drained,51.0,Groundnut,Rabi,Leaf Miner,High
2007,Hassan,3550.0,42.0,Medium textured clay,57.0,Groundnut,Rabi,Leaf Miner,High
2008,Hassan,3654.0,42.0,Medium textured clay,57.0,Groundnut,Rabi,Leaf Miner,High
2009,Hassan,3654.0,43.0,Medium textured clay,60.0,Groundnut,Rabi,Leaf Miner,High
2010,Hassan,3654.0,27.0,Medium textured clay,57.0,Blackgram,Rabi,Pod Borer,High
2011,Hassan,233.0,27.0,Medium textured clay,57.0,Blackgram,Rabi,Pod Borer,Low
2012,Hassan,233.0,27.0,Medium textured clay,54.0,Blackgram,Rabi,Pod Borer,Low
2013,Hassan,233.0,27.0,Medium textured clay,54.5,Blackgram,Rabi,Pod Borer,Low
2014,Hassan,234.0,27.0,Medium textured clay,56.6,Blackgram,Rabi,Pod Borer,Low
2015,Hassan,234.0,27.0,Medium textured clay,55.5,Blackgram,Rabi,Pod Borer,Low
2016,Hassan,234.0,27.2,Medium textured clay,58.5,Blackgram,Rabi,Pod Borer,Low
2017,Hassan,3105.0,27.2,Medium textured clay,59.5,Blackgram,Rabi,Pod Borer,High
2018,Hassan,3105.0,27.2,Medium textured clay,55.0,Blackgram,Rabi,Pod Borer,High
2019,Hassan,3105.0,27.0,Medium textured clay,53.0,Blackgram,Rabi,Pod Borer,High
2004,Hassan,236.0,27.0,Medium textured clay,53.5,Blackgram,Rabi,Pod Borer,Low
2013,Hassan,236.0,27.0,Medium textured clay,52.5,Blackgram,Rabi,Pod Borer,Low
2014,Hassan,2903.1,27.0,Medium textured clay,56.0,Blackgram,Rabi,Pod Borer,Medium
2015,Hassan,2903.1,27.0,Medium textured clay,59.5,Blackgram,Rabi,Pod Borer,Medium
2016,Hassan,2903.1,27.0,Medium textured clay,55.0,Blackgram,Rabi,Pod Borer,Medium
2017,Hassan,2996.6,27.2,Medium textured clay,53.0,Cashew,Rabi,Tea Mosquito Bug,Medium
2018,Hassan,2996.6,27.2,Medium textured clay,53.5,Cashew,Rabi,Tea Mosquito Bug,Medium
2004,Hassan,2996.6,27.2,Laterite,52.5,Cashew,Rabi,Tea Mosquito Bug,Medium
2005,Hassan,3522.8,27.1,Laterite,56.0,Cashew,Rabi,Tea Mosquito Bug,High
2006,Hassan,3522.8,27.1,Laterite,57.0,Cashew,Rabi,Tea Mosquito Bug,High
2007,Hassan,3522.8,27.1,Laterite,57.5,Cashew,Rabi,Tea Mosquito Bug,High
2008,Hassan,2903.1,26.8,Laterite,57.0,Cashew,Rabi,Tea Mosquito Bug,Medium
2009,Hassan,2903.1,26.8,Laterite,55.0,Cashew,Rabi,Tea Mosquito Bug,Medium
2010,Mangalore,2903.1,26.8,Laterite,56.0,Cashew,Rabi,Tea Mosquito Bug,Medium
2011,Mangalore,2996.6,37.0,Laterite,54.0,Cashew,Rabi,Tea Mosquito Bug,Medium
2012,Mangalore,2996.6,37.0,Laterite,58.0,Cashew,Rabi,Tea Mosquito Bug,Medium
2013,Mangalore,2996.6,37.0,Laterite,58.0,Cashew,Rabi,Tea Mosquito Bug,Medium
2014,Mangalore,3522.8,38.0,Laterite,59.0,Cashew,Rabi,Tea Mosquito Bug,High
2015,Mangalore,3522.8,38.0,Laterite,50.0,Cashew,Rabi,Tea Mosquito Bug,High
2016,Mangalore,3522.8,38.0,Laterite,54.0,Cashew,Rabi,Tea Mosquito Bug,High
2017,Mangalore,3729.8,39.0,Laterite,53.0,Coconut,Rabi,Red Palm Weevil,High
2018,Mangalore,3729.8,39.0,Laterite,59.5,Coconut,Rabi,Red Palm Weevil,High
2013,Mangalore,3729.8,39.0,Laterite,55.0,Coconut,Rabi,Red Palm Weevil,High
2014,Mangalore,2746.2,40.0,Laterite,53.0,Coconut,Rabi,Red Palm Weevil,Medium
2015,Mangalore,2746.2,40.0,Laterite,53.5,Coconut,Rabi,Red Palm Weevil,Medium
2016,Mangalore,2746.2,40.0,Laterite,52.5,Coconut,Rabi,Red Palm Weevil,Medium
2017,Mangalore,3360.0,41.0,Laterite,56.0,Coconut,Rabi,Red Palm Weevil,High
2018,Mangalore,3360.0,41.0,Laterite,57.0,Coconut,Rabi,Red Palm Weevil,High
2004,Mangalore,3360.0,41.0,Laterite,57.5,Coconut,Rabi,Red Palm Weevil,High
2005,Mangalore,3605.4,42.0,Laterite,57.0,Coconut,Rabi,Red Palm Weevil,High
2006,Kodagu,3605.4,42.0,Laterite,55.0,Coconut,Rabi,Red Palm Weevil,High
2007,Kodagu,2903.1,42.0,Laterite,56.0,Coconut,Rabi,Red Palm Weevil,Medium
2008,Kodagu,2903.1,43.0,Laterite,54.0,Coconut,Rabi,Red Palm Weevil,Medium
2009,Kodagu,2903.1,43.0,Laterite,58.0,Coconut,Rabi,Red Palm Weevil,Medium
2010,Kodagu,2996.6,128.0,Laterite,58.0,Coconut,Rabi,Red Palm Weevil,Medium
2011,Kodagu,2996.6,129.0,Laterite,59.0,Coconut,Rabi,Red Palm Weevil,Medium
2012,Kodagu,2996.6,130.0,Alluvial,50.0,Ginger,Rabi,Shoot Borer,Medium
2013,Kodagu,3522.8,131.0,Alluvial,54.0,Ginger,Rabi,Shoot Borer,High
2014,Kodagu,3522.8,132.0,Alluvial,53.0,Ginger,Rabi,Shoot Borer,High
2015,Kodagu,3522.8,133.0,Alluvial,59.5,Ginger,Rabi,Shoot Borer,High
2016,Kodagu,3729.8,134.0,Alluvial,55.0,Ginger,Rabi,Shoot Borer,High
2017,Kodagu,3729.8,135.0,Alluvial,53.0,Ginger,Rabi,Shoot Borer,High
2018,Kodagu,3729.8,136.0,Alluvial,53.5,Ginger,Rabi,Shoot Borer,High
2015,Kodagu,2746.2,137.0,Alluvial,52.5,Ginger,Rabi,Shoot Borer,Medium
2016,Kodagu,2746.2,138.0,Alluvial,56.0,Ginger,Rabi,Shoot Borer,Medium
2017,Kodagu,2746.2,139.0,Alluvial,57.0,Ginger,Rabi,Shoot Borer,Medium
2018,Kodagu,3360.0,140.0,Alluvial,57.5,Ginger,Rabi,Shoot Borer,High
2013,Kodagu,3360.0,141.0,Alluvial,57.0,Ginger,Rabi,Shoot Borer,High
2014,Kodagu,3360.0,142.0,Alluvial,55.0,Ginger,Rabi,Shoot Borer,High
2015,Kodagu,3605.4,143.0,Alluvial,56.0,Ginger,Rabi,Shoot Borer,High
2016,Kodagu,3605.4,144.0,Alluvial,54.0,Ginger,Rabi,Shoot Borer,High
2017,Kodagu,3605.4,27.0,Alluvial,57.0,Coconut,Rabi,Red Palm Weevil,High
2018,Kodagu,3512.4,27.0,Alluvial,57.5,Coconut,Rabi,Red Palm Weevil,High
2004,Kodagu,3512.4,27.0,Alluvial,57.0,Coconut,Rabi,Red Palm Weevil,High
2005,Kodagu,3512.4,27.0,Alluvial,55.0,Coconut,Rabi,Red Palm Weevil,High
2006,Kodagu,3296.0,27.0,Alluvial,56.0,Coconut,Rabi,Red Palm Weevil,High
2007,Kodagu,3550.0,27.0,Alluvial,54.0,Coconut,Rabi,Red Palm Weevil,High
2008,Kodagu,3550.0,27.2,Alluvial,58.0,Coconut,Rabi,Red Palm Weevil,High
2009,Kodagu,3550.0,27.2,Alluvial,58.0,Coconut,Rabi,Red Palm Weevil,High
2010,Kodagu,3654.0,27.2,Alluvial,59.0,Coconut,Rabi,Red Palm Weevil,High
2011,Kodagu,3654.0,27.0,Alluvial,50.0,Coconut,Rabi,Red Palm Weevil,High
2012,Mysuru,3654.0,27.0,Sandy loam,54.0,Coconut,Rabi,Red Palm Weevil,High
2013,Mysuru,233.0,27.0,Sandy loam,53.0,Coconut,Rabi,Red Palm Weevil,Low
2014,Mysuru,233.0,27.0,Sandy loam,52.0,Coconut,Rabi,Red Palm Weevil,Low
2015,Mysuru,233.0,27.0,Sandy loam,51.0,Coconut,Rabi,Red Palm Weevil,Low
2016,Mysuru,234.0,27.0,Sandy loam,57.0,Coconut,Rabi,Red Palm Weevil,Low
2017,Mysuru,234.0,27.2,Sandy loam,57.0,Coconut,Rabi,Red Palm Weevil,Low
2016,Mysuru,234.0,27.2,Sandy loam,60.0,Coconut,Rabi,Red Palm Weevil,Low
2017,Mysuru,3105.0,27.2,Sandy loam,57.0,Coconut,Rabi,Red Palm Weevil,High
2018,Mysuru,3105.0,27.1,Sandy loam,57.0,Coconut,Rabi,Red Palm Weevil,High
2013,Mysuru,3105.0,27.1,Sandy loam,54.0,Coconut,Rabi,Red Palm Weevil,High
2014,Mysuru,236.0,27.1,Sandy loam,54.5,Coconut,Rabi,Red Palm Weevil,Low
2015,Mysuru,236.0,26.8,Sandy loam,56.6,Coconut,Rabi,Red Palm Weevil,Low
2016,Mysuru,2903.1,26.8,Sandy loam,55.5,Coconut,Rabi,Red Palm Weevil,Medium
2017,Mysuru,2903.1,26.8,Sandy loam,58.5,Coconut,Rabi,Red Palm Weevil,Medium
2018,Mysuru,2903.1,37.0,Sandy loam,59.5,Coconut,Rabi,Red Palm Weevil,Medium
2004,Mysuru,2996.6,37.0,Sandy loam,55.0,Coconut,Rabi,Red Palm Weevil,Medium
2005,Mysuru,2996.6,37.0,Sandy loam,53.0,Coconut,Rabi,Red Palm Weevil,Medium
2006,Mysuru,2996.6,38.0,Sandy loam,53.5,Coconut,Rabi,Red Palm Weevil,Medium
2007,Mysuru,3296.0,38.0,Sandy loam,52.5,Coconut,Rabi,Red Palm Weevil,High
2008,Mysuru,3550.0,38.0,Sandy loam,56.0,Coconut,Rabi,Red Palm Weevil,High
2009,Mysuru,3550.0,39.0,Sandy loam,57.0,Coconut,Rabi,Red Palm Weevil,High
2010,Mysuru,3550.0,39.0,Sandy loam,57.5,Coconut,Rabi,Red Palm Weevil,High
2011,Mysuru,3654.0,39.0,Sandy loam,57.0,Coconut,Rabi,Red Palm Weevil,High
2012,Mysuru,3654.0,40.0,Sandy loam,55.0,Coconut,Rabi,Red Palm Weevil,High
2013,Mysuru,3654.0,40.0,Sandy loam,56.0,Coconut,Rabi,Red Palm Weevil,High
2014,Mysuru,233.0,40.0,Sandy,54.0,Coconut,Rabi,Red Palm Weevil,Low
2015,Mysuru,233.0,41.0,Sandy,58.0,Coconut,Rabi,Red Palm Weevil,Low
2016,Mysuru,233.0,41.0,Sandy,58.0,Coconut,Rabi,Red Palm Weevil,Low
2017,Mysuru,234.0,41.0,Sandy,59.0,Coconut,Rabi,Red Palm Weevil,Low
2016,Mysuru,234.0,42.0,Sandy,50.0,Coconut,Rabi,Red Palm Weevil,Low
2017,Mysuru,234.0,42.0,Sandy,54.0,Coconut,Rabi,Red Palm Weevil,Low
2016,Mysuru,3105.0,42.0,Sandy,53.0,Coconut,Rabi,Red Palm Weevil,High
2017,Mysuru,3105.0,43.0,Sandy,52.0,Coconut,Rabi,Red Palm Weevil,High
2018,Mysuru,3105.0,43.0,Sandy,51.0,Coconut,Rabi,Red Palm Weevil,High
2013,Mysuru,236.0,27.0,Sandy,57.0,Coconut,Rabi,Red Palm Weevil,Low
2014,Mysuru,236.0,27.0,Sandy,57.0,Coconut,Rabi,Red Palm Weevil,Low
2015,Mysuru,2903.1,27.0,Sandy,60.0,Coconut,Rabi,Red Palm Weevil,Medium
2016,Mysuru,2903.1,27.0,Sandy,57.0,Coconut,Rabi,Red Palm Weevil,Medium
2017,Mysuru,2903.1,27.0,Sandy,57.0,Coconut,Rabi,Red Palm Weevil,Medium
2018,Mysuru,2996.6,27.0,Sandy,54.0,Coconut,Rabi,Red Palm Weevil,Medium
2004,Mysuru,2996.6,27.2,Sandy,54.5,Coconut,Rabi,Red Palm Weevil,Medium
2005,Mysuru,2996.6,27.2,Sandy,56.6,Coconut,Rabi,Red Palm Weevil,Medium
2006,Mysuru,2903.1,27.2,Sandy,55.5,Coconut,Rabi,Red Palm Weevil,Medium
2007,Mysuru,2903.1,27.0,Sandy,58.5,Coconut,Rabi,Red Palm Weevil,Medium
2008,Mysuru,2903.1,27.0,Sandy,59.5,Coconut,Rabi,Red Palm Weevil,Medium
2009,Mysuru,2996.6,27.0,Sandy,55.0,Coconut,Rabi,Red Palm Weevil,Medium
2010,Mysuru,2996.6,27.0,Sandy loam,53.0,Coconut,Rabi,Red Palm Weevil,Medium
2011,Mysuru,2996.6,27.0,Sandy loam,53.5,Coconut,Rabi,Red Palm Weevil,Medium
2012,Mysuru,3522.8,27.0,Sandy loam,52.5,Coconut,Rabi,Red Palm Weevil,High
2013,Mysuru,3522.8,27.2,Sandy loam,56.0,Coconut,Rabi,Red Palm Weevil,High
2014,Mysuru,3522.8,27.2,Sandy loam,57.0,Coconut,Rabi,Red Palm Weevil,High
2015,Mysuru,3729.8,27.2,Sandy loam,57.5,Coconut,Rabi,Red Palm Weevil,High
2016,Mysuru,3729.8,27.1,Sandy loam,57.0,Coconut,Rabi,Red Palm Weevil,High
2017,Mysuru,3729.8,27.1,Sandy loam,55.0,Coconut,Rabi,Red Palm Weevil,High
2017,Mysuru,2746.2,27.1,Sandy loam,56.0,Coconut,Rabi,Red Palm Weevil,Medium
2016,Kasaragodu,2746.2,26.8,Sandy loam,54.0,Coconut,Rabi,Red Palm Weevil,Medium
2017,Kasaragodu,2746.2,26.8,Sandy loam,58.0,Coconut,Rabi,Red Palm Weevil,Medium
2018,Kasaragodu,3360.0,26.8,Sandy loam,58.0,Coconut,Rabi,Red Palm Weevil,High
2013,Kasaragodu,3360.0,37.0,Sandy loam,59.0,Coconut,Rabi,Red Palm Weevil,High
2014,Kasaragodu,3360.0,37.0,Sandy loam,50.0,Coconut,Rabi,Red Palm Weevil,High
2015,Kasaragodu,3605.4,37.0,Sandy loam,54.0,Coconut,Rabi,Red Palm Weevil,High
2016,Kasaragodu,3605.4,38.0,Sandy loam,53.0,Coconut,Rabi,Red Palm Weevil,High
2017,Kasaragodu,3605.4,38.0,Sandy loam,52.0,Coconut,Rabi,Red Palm Weevil,High
2018,Kasaragodu,3512.4,38.0,Sandy loam,51.0,Coconut,Rabi,Red Palm Weevil,High
2004,Kasaragodu,3512.4,39.0,Sandy loam,57.0,Coconut,Rabi,Red Palm Weevil,High
2005,Kasaragodu,3512.4,39.0,Sandy loam,57.0,Coconut,Rabi,Red Palm Weevil,High
2006,Kasaragodu,3296.0,39.0,Sandy loam,60.0,Coconut,Rabi,Red Palm Weevil,High
2007,Kasaragodu,3296.0,40.0,Sandy loam,57.0,Coconut,Rabi,Red Palm Weevil,High
2008,Kasaragodu,3296.0,40.0,Sandy loam,57.0,Coconut,Rabi,Red Palm Weevil,High
2009,Kasaragodu,3550.0,40.0,Sandy loam,54.0,Coconut,Rabi,Red Palm Weevil,High
2010,Kasaragodu,3550.0,41.0,Sandy loam,54.5,Coconut,Rabi,Red Palm Weevil,High
2011,Kasaragodu,3550.0,41.0,Sandy loam,56.6,Coconut,Rabi,Red Palm Weevil,High
2012,Kasaragodu,3654.0,41.0,Sandy loam,55.5,Coconut,Rabi,Red Palm Weevil,High
2013,Kasaragodu,3654.0,42.0,Sandy loam,58.5,Coconut,Rabi,Red Palm Weevil,High
2014,Kasaragodu,3654.0,42.0,Sandy loam,59.5,Coconut,Rabi,Red Palm Weevil,High
2015,Kasaragodu,233.0,42.0,Sandy loam,55.0,Coconut,Rabi,Red Palm Weevil,Low
2016,Kasaragodu,233.0,43.0,Sandy loam,53.0,Coconut,Rabi,Red Palm Weevil,Low
2017,Kasaragodu,233.0,27.0,Sandy loam,53.5,Coconut,Rabi,Red Palm Weevil,Low
2004,Kasaragodu,234.0,27.0,Sandy loam,52.5,Coconut,Rabi,Red Palm Weevil,Low
2004,Kasaragodu,234.0,27.0,Sandy loam,56.0,Coconut,Rabi,Red Palm Weevil,Low
2004,Kasaragodu,234.0,27.0,Sandy loam,57.0,Coconut,Rabi,Red Palm Weevil,Low
2004,Kasaragodu,3105.0,27.0,Sandy loam,57.5,Coconut,Rabi,Red Palm Weevil,High
2004,Kasaragodu,3105.0,27.0,Sandy loam,57.0,Coconut,Rabi,Red Palm Weevil,High
2004,Kasaragodu,3105.0,27.2,Sandy loam,55.0,Coconut,Rabi,Red Palm Weevil,High
2004,Kasaragodu,236.0,27.2,Sandy loam,56.0,Coconut,Rabi,Red Palm Weevil,Low
2004,Raichur,236.0,27.2,Sandy loam,54.0,Coconut,Rabi,Red Palm Weevil,Low
2004,Raichur,2903.1,27.0,Sandy loam,58.0,Coconut,Rabi,Red Palm Weevil,Medium
2004,Raichur,2903.1,27.0,Sandy loam,58.0,Coconut,Rabi,Red Palm Weevil,Medium
2004,Raichur,2903.1,27.0,Sandy loam,59.0,Coconut,Rabi,Red Palm Weevil,Medium
2004,Raichur,2996.6,27.0,Sandy loam,50.0,Coconut,Rabi,Red Palm Weevil,Medium
2004,Raichur,2996.6,27.0,Sandy loam,54.0,Coconut,Rabi,Red Palm Weevil,Medium
2004,Raichur,2996.6,27.0,Sandy loam,53.0,Coconut,Rabi,Red Palm Weevil,Medium
2004,Raichur,3522.8,27.2,Sandy loam,52.0,Coconut,Rabi,Red Palm Weevil,High
2004,Raichur,3522.8,27.2,Sandy loam,51.0,Coconut,Rabi,Red Palm Weevil,High
2004,Raichur,3522.8,27.2,Sandy loam,57.0,Coconut,Rabi,Red Palm Weevil,High
2004,Raichur,3729.8,27.1,Sandy,57.0,Coconut,Rabi,Red Palm Weevil,High
2004,Raichur,3729.8,27.1,Sandy,60.0,Coconut,Rabi,Red Palm Weevil,High
2004,Raichur,3729.8,27.1,Sandy,57.0,Coconut,Rabi,Red Palm Weevil,High
2004,Raichur,2746.2,26.8,Sandy,57.0,Coconut,Rabi,Red Palm Weevil,Medium
2004,Raichur,2746.2,26.8,Sandy,54.0,Coconut,Rabi,Red Palm Weevil,Medium
2004,Raichur,2746.2,26.8,Sandy,54.5,Coconut,Rabi,Red Palm Weevil,Medium
2004,Raichur,3360.0,37.0,Sandy,56.6,Coconut,Rabi,Red Palm Weevil,High
2004,Raichur,3360.0,37.0,Sandy,55.5,Coconut,Rabi,Red Palm Weevil,High
2004,Raichur,3360.0,37.0,Sandy,58.5,Coconut,Rabi,Red Palm Weevil,High
2004,Raichur,3605.4,38.0,Sandy,59.5,Coconut,Rabi,Red Palm Weevil,High
2004,Raichur,3605.4,38.0,Sandy,55.0,Coconut,Rabi,Red Palm Weevil,High
2004,Raichur,3605.4,38.0,Sandy,53.0,Coconut,Rabi,Red Palm Weevil,High
2004,Raichur,3512.4,39.0,Sandy,53.5,Coconut,Rabi,Red Palm Weevil,High
2004,Raichur,3512.4,39.0,Sandy,52.5,Coconut,Rabi,Red Palm Weevil,High
2004,Raichur,3512.4,39.0,Sandy,56.0,Coconut,Rabi,Red Palm Weevil,High
2004,Raichur,3296.0,40.0,Sandy,57.0,Coconut,Rabi,Red Palm Weevil,High
2004,Raichur,3296.0,40.0,Sandy,57.5,Coconut,Rabi,Red Palm Weevil,High
2004,Raichur,3296.0,40.0,Sandy,57.0,Coconut,Rabi,Red Palm Weevil,High
2004,Raichur,3550.0,41.0,Sandy,55.0,Coconut,Rabi,Red Palm Weevil,High
2004,Raichur,3550.0,41.0,Sandy,56.0,Coconut,Rabi,Red Palm Weevil,High
2004,Gulbarga,3550.0,41.0,Sandy,54.0,Coconut,Rabi,Red Palm Weevil,High
2004,Gulbarga,3654.0,42.0,Sandy,58.0,Coconut,Rabi,Red Palm Weevil,High
2004,Gulbarga,3654.0,42.0,Sandy,58.0,Coconut,Rabi,Red Palm Weevil,High
2004,Gulbarga,3654.0,42.0,Sandy,59.0,Coconut,Rabi,Red Palm Weevil,High
2004,Gulbarga,233.0,43.0,Sandy,50.0,Coconut,Rabi,Red Palm Weevil,Low
2004,Gulbarga,233.0,43.0,Sandy,54.0,Coconut,Rabi,Red Palm Weevil,Low
2004,Gulbarga,233.0,128.0,Sandy,53.0,Cocoa,Rabi,Cocoa Pod Borer,Low
2004,Gulbarga,2903.1,129.0,Sandy,52.0,Cocoa,Rabi,Cocoa Pod Borer,Medium
2004,Gulbarga,2903.1,130.0,Sandy,51.0,Cocoa,Rabi,Cocoa Pod Borer,Medium
2004,Gulbarga,2903.1,131.0,Sandy,57.0,Cocoa,Rabi,Cocoa Pod Borer,Medium
2004,Gulbarga,2996.6,132.0,Sandy,57.0,Cocoa,Rabi,Cocoa Pod Borer,Medium
2004,Gulbarga,2996.6,133.0,Sandy,60.0,Cocoa,Rabi,Cocoa Pod Borer,Medium
2004,Gulbarga,2996.6,134.0,Sandy,57.0,Coffee,Rabi,Coffee Berry Borer,Medium
2004,Gulbarga,3522.8,135.0,Sandy,57.0,Coffee,Rabi,Coffee Berry Borer,High
2004,Gulbarga,3522.8,136.0,Sandy,54.0,Coffee,Rabi,Coffee Berry Borer,High
2004,Gulbarga,3522.8,137.0,Sandy,54.5,Coffee,Rabi,Coffee Berry Borer,High
2004,Gulbarga,3729.8,138.0,Sandy,56.6,Coffee,Rabi,Coffee Berry Borer,High
2004,Gulbarga,3729.8,139.0,Sandy,55.5,Coffee,Rabi,Coffee Berry Borer,High
2004,Gulbarga,3729.8,140.0,Sandy,58.5,Coffee,Rabi,Coffee Berry Borer,High
2004,Gulbarga,2746.2,141.0,Sandy,59.5,Coffee,Rabi,Coffee Berry Borer,Medium
2004,Gulbarga,2746.2,142.0,Sandy,55.0,Coffee,Rabi,Coffee Berry Borer,Medium
2004,Gulbarga,2746.2,143.0,Sandy,53.0,Coffee,Rabi,Coffee Berry Borer,Medium
2004,Gulbarga,3360.0,144.0,Sandy,53.5,Coffee,Rabi,Coffee Berry Borer,High
2004,Gulbarga,3360.0,27.0,Sandy,52.5,Coffee,Rabi,Coffee Berry Borer,High
2004,Gulbarga,3360.0,27.0,Sandy,56.0,Coffee,Rabi,Coffee Berry Borer,High
2004,Gulbarga,3605.4,27.0,Sandy,57.0,Coffee,Rabi,Coffee Berry Borer,High
2004,Gulbarga,3605.4,27.0,Sandy,57.5,Coffee,Rabi,Coffee Berry Borer,High
2004,Gulbarga,3605.4,27.0,Sandy,57.0,Cardamum,Rabi,Thrips,High
2004,Gulbarga,3512.4,27.0,Sandy,55.0,Cardamum,Rabi,Thrips,High
2004,Gulbarga,3512.4,27.2,Sandy,56.0,Cardamum,Rabi,Thrips,High
2004,Gulbarga,3512.4,27.2,Sandy,54.0,Cardamum,Rabi,Thrips,High
2004,Gulbarga,3296.0,27.2,Alluvial,58.0,Cardamum,Rabi,Thrips,High
2004,Gulbarga,3296.0,27.0,Alluvial,58.0,Cardamum,Rabi,Thrips,High
2004,Gulbarga,3296.0,27.0,Alluvial,59.0,Cardamum,Rabi,Thrips,High
2004,Gulbarga,3550.0,27.0,Alluvial,50.0,Cardamum,Rabi,Thrips,High
2004,Gulbarga,3550.0,27.0,Alluvial,54.0,Cardamum,Rabi,Thrips,High
2004,Gulbarga,3550.0,27.0,Alluvial,53.0,Cardamum,Rabi,Thrips,High
2004,Madikeri,3654.0,27.0,Alluvial,52.0,Cardamum,Rabi,Thrips,High
2004,Madikeri,3654.0,27.2,Alluvial,51.0,Cardamum,Rabi,Thrips,High
2004,Madikeri,3654.0,27.2,Alluvial,57.0,Cardamum,Rabi,Thrips,High
2004,Madikeri,233.0,27.2,Alluvial,57.0,Cardamum,Rabi,Thrips,Low
2004,Madikeri,233.0,27.1,Alluvial,60.0,Cardamum,Rabi,Thrips,Low
2004,Madikeri,233.0,27.1,Alluvial,57.0,Pepper,Rabi,Pollu Beetle,Low
2004,Madikeri,234.0,27.1,Alluvial,57.0,Pepper,Rabi,Pollu Beetle,Low
2004,Madikeri,234.0,26.8,Alluvial,54.0,Pepper,Rabi,Pollu Beetle,Low
2004,Madikeri,234.0,26.8,Alluvial,54.5,Pepper,Rabi,Pollu Beetle,Low
2004,Madikeri,3105.0,26.8,Alluvial,56.6,Pepper,Rabi,Pollu Beetle,High
2004,Madikeri,3105.0,37.0,Alluvial,55.5,Pepper,Rabi,Pollu Beetle,High
2004,Madikeri,3105.0,37.0,Alluvial,58.5,Pepper,Rabi,Pollu Beetle,High
